product_code;name;producer_code;category;producer;short_description;description;price;currency;availability;unit;delivery;stock;active;seo_title;vat;images 1
PKM-SSP-162;Amulet of Hope;162;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Amulet of Hope</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 162</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Amulet of Hope – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 162<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";3.25;PLN;1;szt.;3 dni;1;1;Amulet of Hope 162 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/2/img1536.jpg
PKM-SSP-36;Ceruledge ex;36;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Ceruledge ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 36</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Ceruledge ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 36<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";8.27;PLN;1;szt.;3 dni;2;1;Ceruledge ex 36 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/2/img1538.jpg
PKM-SSP-4;Durant ex;4;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Durant ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 4</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Durant ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 4<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";3.15;PLN;1;szt.;3 dni;1;1;Durant ex 4 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/2/img1539.jpg
PKM-SSP-142;Tatsugiri ex;142;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Tatsugiri ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 142</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Tatsugiri ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 142<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";3.15;PLN;1;szt.;3 dni;1;1;Tatsugiri ex 142 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/2/img1540.jpg
PKM-SSP-76;Latias ex;76;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Latias ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 76</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Latias ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 76<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";32.45;PLN;1;szt.;3 dni;1;1;Latias ex 76 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/2/img1541.jpg
PKM-PAF-124;Palafin;124;Karty Pokémon > Scarlet & Violet > Paldean Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Palafin</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paldean Fates</li><li style=""margin-top:0.3em;"">Numer karty: 124</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Palafin – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paldean Fates<br><strong>Numer karty:</strong> 124<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paldean-Fates"">pozostałe oferty</a>.</p></div>";12.88;PLN;1;szt.;3 dni;1;1;Palafin 124 Paldean Fates;23%;https://sklep839679.shoparena.pl/upload/images/2/img1542.jpg
PKM-PAF-183;Weavile;183;Karty Pokémon > Scarlet & Violet > Paldean Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Weavile</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paldean Fates</li><li style=""margin-top:0.3em;"">Numer karty: 183</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Weavile – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paldean Fates<br><strong>Numer karty:</strong> 183<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paldean-Fates"">pozostałe oferty</a>.</p></div>";15.39;PLN;1;szt.;3 dni;1;1;Weavile 183 Paldean Fates;23%;https://sklep839679.shoparena.pl/upload/images/2/img1543.jpg
PKM-PAR-228;Sandy Shocks ex;228;Karty Pokémon > Scarlet & Violet > Paradox Rift;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Sandy Shocks ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Paradox Rift</li><li style=""margin-top:0.3em;"">Numer karty: 228</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Sandy Shocks ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Paradox Rift<br><strong>Numer karty:</strong> 228<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Paradox-Rift"">pozostałe oferty</a>.</p></div>";11.88;PLN;1;szt.;3 dni;1;1;Sandy Shocks ex 228 Paradox Rift;23%;https://sklep839679.shoparena.pl/upload/images/2/img1544.jpg
PKM-BKT-111H;Haxorus;111;Karty Pokémon > XY > BREAKthrough;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Haxorus</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKthrough</li><li style=""margin-top:0.3em;"">Numer karty: 111</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Holo</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Haxorus – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKthrough<br><strong>Numer karty:</strong> 111<br><strong>Typ:</strong> Holo<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKthrough"">pozostałe oferty</a>.</p></div>";18.32;PLN;1;szt.;3 dni;1;1;Haxorus 111 BREAKthrough;23%;https://sklep839679.shoparena.pl/upload/images/2/img1545.jpg
PKM-SHF-82;Thievul;82;Karty Pokémon > Sword & Shield > Shining Fates;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Thievul</strong></li><li style=""margin-top:0.3em;"">Zestaw: Shining Fates</li><li style=""margin-top:0.3em;"">Numer karty: 82</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Thievul – Pokémon TCG</h2><p><strong>Zestaw:</strong> Shining Fates<br><strong>Numer karty:</strong> 82<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Shining-Fates"">pozostałe oferty</a>.</p></div>";10.99;PLN;1;szt.;3 dni;1;1;Thievul 82 Shining Fates;23%;https://sklep839679.shoparena.pl/upload/images/2/img1546.jpg
PKM-LOR-58;Rotom V;58;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Rotom V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 58</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Rotom V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 58<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";3.66;PLN;1;szt.;3 dni;2;1;Rotom V 58 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/2/img1559.jpg
PKM-PR-SW-252;Infernape V;252;Karty Pokémon > Sword & Shield > SWSH Black Star Promos;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Infernape V</strong></li><li style=""margin-top:0.3em;"">Zestaw: SWSH Black Star Promos</li><li style=""margin-top:0.3em;"">Numer karty: 252</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Infernape V – Pokémon TCG</h2><p><strong>Zestaw:</strong> SWSH Black Star Promos<br><strong>Numer karty:</strong> 252<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/SWSH-Black-Star-Promos"">pozostałe oferty</a>.</p></div>";6.28;PLN;1;szt.;3 dni;2;1;Infernape V 252 SWSH Black Star Promos;23%;https://sklep839679.shoparena.pl/upload/images/2/img1560.jpg
PKM-LOR-118;Drapion V;118;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Drapion V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 118</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Drapion V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 118<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";2.93;PLN;1;szt.;3 dni;2;1;Drapion V 118 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/2/img1561.jpg
PKM-CRZ-99;Zamazenta VSTAR;99;Karty Pokémon > Sword & Shield > Crown Zenith;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Zamazenta VSTAR</strong></li><li style=""margin-top:0.3em;"">Zestaw: Crown Zenith</li><li style=""margin-top:0.3em;"">Numer karty: 99</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Zamazenta VSTAR – Pokémon TCG</h2><p><strong>Zestaw:</strong> Crown Zenith<br><strong>Numer karty:</strong> 99<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Crown-Zenith"">pozostałe oferty</a>.</p></div>";10.99;PLN;1;szt.;3 dni;1;1;Zamazenta VSTAR 99 Crown Zenith;23%;https://sklep839679.shoparena.pl/upload/images/2/img1562.jpg
PKM-PRE-134;Atticus;134;Karty Pokémon > Scarlet & Violet > Prismatic Evolutions;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Atticus</strong></li><li style=""margin-top:0.3em;"">Zestaw: Prismatic Evolutions</li><li style=""margin-top:0.3em;"">Numer karty: 134</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Atticus – Pokémon TCG</h2><p><strong>Zestaw:</strong> Prismatic Evolutions<br><strong>Numer karty:</strong> 134<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Prismatic-Evolutions"">pozostałe oferty</a>.</p></div>";4.71;PLN;1;szt.;3 dni;1;1;Atticus 134 Prismatic Evolutions;23%;https://sklep839679.shoparena.pl/upload/images/2/img1563.jpg
PKM-SCR-134;Deluxe Bomb;134;Karty Pokémon > Scarlet & Violet > Stellar Crown;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Deluxe Bomb</strong></li><li style=""margin-top:0.3em;"">Zestaw: Stellar Crown</li><li style=""margin-top:0.3em;"">Numer karty: 134</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Deluxe Bomb – Pokémon TCG</h2><p><strong>Zestaw:</strong> Stellar Crown<br><strong>Numer karty:</strong> 134<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Stellar-Crown"">pozostałe oferty</a>.</p></div>";1.73;PLN;1;szt.;3 dni;2;1;Deluxe Bomb 134 Stellar Crown;23%;https://sklep839679.shoparena.pl/upload/images/2/img1564.jpg
PKM-PR-SV-71;Maschiff;71;Karty Pokémon > Scarlet & Violet > SVP Black Star Promos;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Maschiff</strong></li><li style=""margin-top:0.3em;"">Zestaw: SVP Black Star Promos</li><li style=""margin-top:0.3em;"">Numer karty: 71</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Maschiff – Pokémon TCG</h2><p><strong>Zestaw:</strong> SVP Black Star Promos<br><strong>Numer karty:</strong> 71<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-04): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/SVP-Black-Star-Promos"">pozostałe oferty</a>.</p></div>";2.15;PLN;1;szt.;3 dni;1;1;Maschiff 71 SVP Black Star Promos;23%;https://sklep839679.shoparena.pl/upload/images/2/img1566.jpg
PKM-ASR-113;Origin Forme Dialga V;113;Karty Pokémon > Sword & Shield > Astral Radiance;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Origin Forme Dialga V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Astral Radiance</li><li style=""margin-top:0.3em;"">Numer karty: 113</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Origin Forme Dialga V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Astral Radiance<br><strong>Numer karty:</strong> 113<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Astral-Radiance"">pozostałe oferty</a>.</p></div>";7.28;PLN;1;szt.;3 dni;1;1;Origin Forme Dialga V 113 Astral Radiance;23%;https://sklep839679.shoparena.pl/upload/images/2/img1567.jpg
